Client,CustomerAccountNumber,AdjustmentTypeCode,EffectiveOn,SundryTypeCode,Amount,Reference,GLAccountCode,GLDescription,Reserved1,Reserved2
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10919,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10920,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10921,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10922,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10923,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10924,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10925,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10926,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10927,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10928,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10929,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10930,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10931,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10932,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10933,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10934,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10935,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10936,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10937,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10938,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10939,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10940,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10941,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10942,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10943,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10944,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10945,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10946,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10947,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10948,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10949,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10950,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10951,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10952,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10953,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10954,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10955,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10956,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10957,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10958,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10959,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10960,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10961,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10962,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309766,TBSUB,8/1/2020,6302,1.5,VIN10963,G15,Badge Telepeage - Remboursement Abonnement Juin1000006128,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10964,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10965,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10966,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10967,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10968,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10969,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10970,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10971,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10972,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10973,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10974,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10975,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10976,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10977,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10978,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10979,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10980,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10981,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10982,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10983,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10984,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10985,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10986,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10987,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10988,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10989,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10990,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10991,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10992,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10993,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10994,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10995,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10996,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10997,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10998,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN10999,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11000,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11001,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11002,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11003,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11004,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11005,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11006,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11007,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11008,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11009,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11010,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11011,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11012,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11013,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11014,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11015,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11016,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309832,TBSUB,8/1/2020,6302,1.8,VIN11017,G15,Badge Telepeage - Remboursement Abonnement Juin1000004768,,
WFE France,15309959,TBSUB,8/1/2020,6302,1.8,VIN11018,G15,Badge Telepeage - Remboursement Abonnement Juin1000002737,,
WFE France,15309959,TBSUB,8/1/2020,6302,1.8,VIN11019,G15,Badge Telepeage - Remboursement Abonnement Juin1000002737,,
WFE France,15309959,TBSUB,8/1/2020,6302,1.8,VIN11020,G15,Badge Telepeage - Remboursement Abonnement Juin1000002737,,
WFE France,15310217,TBSUB,8/1/2020,6302,1.8,VIN11021,G15,Badge Telepeage - Remboursement Abonnement Juin1000004238,,
WFE France,15310217,TBSUB,8/1/2020,6302,1.8,VIN11022,G15,Badge Telepeage - Remboursement Abonnement Juin1000004238,,
WFE France,15310286,TBSUB,8/1/2020,6302,1.8,VIN11023,G15,Badge Telepeage - Remboursement Abonnement Juin1000005013,,
WFE France,15310286,TBSUB,8/1/2020,6302,1.8,VIN11024,G15,Badge Telepeage - Remboursement Abonnement Juin1000005013,,
WFE France,15310289,TBSUB,8/1/2020,6302,1.8,VIN11025,G15,Badge Telepeage - Remboursement Abonnement Juin1000005217,,
WFE France,15310289,TBSUB,8/1/2020,6302,1.8,VIN11026,G15,Badge Telepeage - Remboursement Abonnement Juin1000005217,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11027,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11028,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11029,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11030,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11031,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11032,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11033,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11034,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11035,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310307,TBSUB,8/1/2020,6302,1.8,VIN11036,G15,Badge Telepeage - Remboursement Abonnement Juin1000002738,,
WFE France,15310351,TBSUB,8/1/2020,6302,1.8,VIN11037,G15,Badge Telepeage - Remboursement Abonnement Juin1000006438,,
WFE France,15310351,TBSUB,8/1/2020,6302,1.8,VIN11038,G15,Badge Telepeage - Remboursement Abonnement Juin1000006438,,
WFE France,15310488,TBSUB,8/1/2020,6302,1.8,VIN11039,G15,Badge Telepeage - Remboursement Abonnement Juin1000006078,,
WFE France,15310490,TBSUB,8/1/2020,6302,1.8,VIN11040,G15,Badge Telepeage - Remboursement Abonnement Juin1000006472,,
WFE France,15310490,TBSUB,8/1/2020,6302,1.8,VIN11041,G15,Badge Telepeage - Remboursement Abonnement Juin1000006472,,
WFE France,15310490,TBSUB,8/1/2020,6302,1.8,VIN11042,G15,Badge Telepeage - Remboursement Abonnement Juin1000006472,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11043,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11044,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11045,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11046,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11047,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11048,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11049,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11050,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11051,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11052,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310496,TBSUB,8/1/2020,6302,1.8,VIN11053,G15,Badge Telepeage - Remboursement Abonnement Juin1000004961,,
WFE France,15310502,TBSUB,8/1/2020,6302,1.8,VIN11054,G15,Badge Telepeage - Remboursement Abonnement Juin1000002739,,
WFE France,15310502,TBSUB,8/1/2020,6302,1.8,VIN11055,G15,Badge Telepeage - Remboursement Abonnement Juin1000002739,,
WFE France,15310599,TBSUB,8/1/2020,6302,1.8,VIN11056,G15,Badge Telepeage - Remboursement Abonnement Juin1000003684,,
WFE France,15310599,TBSUB,8/1/2020,6302,1.8,VIN11057,G15,Badge Telepeage - Remboursement Abonnement Juin1000003684,,
WFE France,15310599,TBSUB,8/1/2020,6302,1.8,VIN11058,G15,Badge Telepeage - Remboursement Abonnement Juin1000003684,,
WFE France,15310599,TBSUB,8/1/2020,6302,1.8,VIN11059,G15,Badge Telepeage - Remboursement Abonnement Juin1000003684,,
WFE France,15310701,TBSUB,8/1/2020,6302,1.8,VIN11060,G15,Badge Telepeage - Remboursement Abonnement Juin1000002740,,
WFE France,15310701,TBSUB,8/1/2020,6302,1.8,VIN11061,G15,Badge Telepeage - Remboursement Abonnement Juin1000002740,,
WFE France,15310701,TBSUB,8/1/2020,6302,1.8,VIN11062,G15,Badge Telepeage - Remboursement Abonnement Juin1000002740,,
WFE France,15310769,TBSUB,8/1/2020,6302,1.8,VIN11063,G15,Badge Telepeage - Remboursement Abonnement Juin1000002741,,
WFE France,15310769,TBSUB,8/1/2020,6302,1.8,VIN11064,G15,Badge Telepeage - Remboursement Abonnement Juin1000002741,,
WFE France,15310829,TBSUB,8/1/2020,6302,1.8,VIN11065,G15,Badge Telepeage - Remboursement Abonnement Juin1000002742,,
WFE France,15310835,TBSUB,8/1/2020,6302,1.8,VIN11066,G15,Badge Telepeage - Remboursement Abonnement Juin1000002743,,
WFE France,15310835,TBSUB,8/1/2020,6302,1.8,VIN11067,G15,Badge Telepeage - Remboursement Abonnement Juin1000002743,,
WFE France,15310835,TBSUB,8/1/2020,6302,1.8,VIN11068,G15,Badge Telepeage - Remboursement Abonnement Juin1000002743,,
WFE France,15310835,TBSUB,8/1/2020,6302,1.8,VIN11069,G15,Badge Telepeage - Remboursement Abonnement Juin1000002743,,
WFE France,15310835,TBSUB,8/1/2020,6302,1.8,VIN11070,G15,Badge Telepeage - Remboursement Abonnement Juin1000002743,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11071,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11072,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11073,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11074,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11075,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11076,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11077,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11078,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11079,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11080,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11081,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11082,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310837,TBSUB,8/1/2020,6302,1.8,VIN11083,G15,Badge Telepeage - Remboursement Abonnement Juin1000002744,,
WFE France,15310845,TBSUB,8/1/2020,6302,1.8,VIN11084,G15,Badge Telepeage - Remboursement Abonnement Juin1000005143,,
WFE France,15310845,TBSUB,8/1/2020,6302,1.8,VIN11085,G15,Badge Telepeage - Remboursement Abonnement Juin1000005143,,
WFE France,15310845,TBSUB,8/1/2020,6302,1.8,VIN11086,G15,Badge Telepeage - Remboursement Abonnement Juin1000005143,,
WFE France,15310845,TBSUB,8/1/2020,6302,1.8,VIN11087,G15,Badge Telepeage - Remboursement Abonnement Juin1000005143,,
WFE France,15310907,TBSUB,8/1/2020,6302,1.8,VIN11088,G15,Badge Telepeage - Remboursement Abonnement Juin1000002745,,
WFE France,15310907,TBSUB,8/1/2020,6302,1.8,VIN11089,G15,Badge Telepeage - Remboursement Abonnement Juin1000002745,,
WFE France,15310907,TBSUB,8/1/2020,6302,1.8,VIN11090,G15,Badge Telepeage - Remboursement Abonnement Juin1000002745,,
WFE France,15310907,TBSUB,8/1/2020,6302,1.8,VIN11091,G15,Badge Telepeage - Remboursement Abonnement Juin1000002745,,
WFE France,15310920,TBSUB,8/1/2020,6302,1.8,VIN11092,G15,Badge Telepeage - Remboursement Abonnement Juin1000002746,,
WFE France,15310930,TBSUB,8/1/2020,6302,1.8,VIN11093,G15,Badge Telepeage - Remboursement Abonnement Juin1000004818,,
WFE France,15310930,TBSUB,8/1/2020,6302,1.8,VIN11094,G15,Badge Telepeage - Remboursement Abonnement Juin1000004818,,
WFE France,15310930,TBSUB,8/1/2020,6302,1.8,VIN11095,G15,Badge Telepeage - Remboursement Abonnement Juin1000004818,,
WFE France,15310930,TBSUB,8/1/2020,6302,1.8,VIN11096,G15,Badge Telepeage - Remboursement Abonnement Juin1000004818,,
